Image,ExG,Vein,Texture,NDVI,PSS,Temp,PSS_z,NDVI_z,Temp_z,FinalScore,Class
19-20_N_FD_blue_3_4_A02320200108105249.png,83.74054286218912,0.06316533132069506,129.59506109407363,0.041156781056326405,-0.6753440053949973,31,-0.8787842351629684,-0.744406810150727,-1.1693050696734324,0.32384480996753334,No Stress
19-20_N_FD_blue_3_4_A02420200108105254.png,84.51873942320209,0.05412559220185116,129.08039747064137,0.037196101098657425,-1.1184524443498418,31,-1.1201446364231329,-0.994795025731967,-1.1693050696734324,0.3244520262553529,No Stress
19-20_N_FD_blue_4_3_A00120200108105319.png,78.7262961292145,0.054244119618468783,129.39012677760584,0.047913140486884186,1.2759986845821203,35,0.18410875726085948,-0.3172799532161701,0.9057636644735128,0.552700675945589,Mild Stress
19-20_N_FD_blue_4_3_A00220200108105324.png,81.04089034964213,0.041188757990656084,129.16739447482232,0.05836650355371496,0.2899085441454545,31,-0.3530128388339049,0.34356589979414015,-1.1693050696734324,0.28603080731750763,No Stress
19-20_N_FD_blue_4_3_A00320200108105328.png,82.14758794641365,0.023832392342799616,129.39057227808772,0.05839118631436159,-0.10305077172355226,31,-0.5670570993782825,0.34512630670910965,-1.1693050696734324,0.2715291061133067,No Stress
19-20_N_FD_blue_4_3_A00420200108105332.png,81.98539639813383,0.049941117817502406,129.3928036535676,0.057557469842132815,-0.028478254625511568,31,-0.5264375781337373,0.292420008292383,-1.1693050696734324,0.277806257565142,No Stress
19-20_N_FD_blue_4_3_A00520200108105340.png,79.73656006407057,0.04429591550044951,128.55723792072524,0.057986337336954095,0.6601890249782372,35,-0.15132170055767247,0.3195323647303661,0.9057636644735128,0.48730703489769106,Mild Stress
19-20_N_FD_blue_4_3_A00620200108105345.png,80.43383326711694,0.041902562574320026,128.90716047543373,0.060951958065250895,0.46792270891266696,33,-0.25604883079210394,0.5070144360376366,-0.13177070259995977,0.3746059417810039,Mild Stress
19-20_N_FD_blue_4_3_A00720200108105349.png,80.04048020636968,0.03388646360405345,128.34563614115157,0.060620652478443886,0.4820772150014392,33,-0.24833889577645948,0.4860697963345274,-0.13177070259995977,0.37653326592292297,Mild Stress
19-20_N_FD_blue_4_3_A00820200108105353.png,81.76335699243428,0.031100291872991678,128.14936021904853,0.06499248634021179,-0.25711764005603044,31,-0.6509770564193474,0.7624505418542832,-1.1693050696734324,0.23781511656437235,No Stress
19-20_N_FD_blue_4_3_A00920200108105407.png,78.46589732271701,0.031725888324738445,127.60207035295316,0.055208732105853205,0.9252627200651453,35,-0.006936516739924378,0.14393634969314317,0.9057636644735128,0.5088291651532048,Mild Stress
19-20_N_FD_blue_4_3_A01020200108105411.png,79.08357495805562,0.0527306731599797,128.50267983782902,0.058970511431090354,0.9106957118409973,35,-0.01487114095613971,0.38175036716575916,0.9057636644735128,0.49229996188917224,Mild Stress
19-20_N_FD_blue_4_3_A01120200108105417.png,81.36688542475989,0.027118840196274283,128.95230439885606,0.06426033482989676,0.10081352387875597,31,-0.4560125697248805,0.7161650272047274,-1.1693050696734324,0.2540417385398161,No Stress
19-20_N_FD_blue_4_3_A01220200108105423.png,79.98778481533273,0.023616023689957983,128.79985193715555,0.06496978703837764,0.6131146664472773,35,-0.17696302233185596,0.7610155262150646,0.9057636644735128,0.45588795774499274,Mild Stress
19-20_N_FD_blue_4_4_A01420200108105448.png,76.90820568694055,0.019859428742251023,129.02171377299237,0.049225269627608044,1.8990969685316585,35,0.5235093161698858,-0.23432912717887708,0.9057636644735128,0.569949641117942,Mild Stress
19-20_N_FD_blue_4_4_A01520200108105452.png,78.1998226175371,0.03099525141192623,128.74652130923533,0.05606853779906168,1.3175496182881687,35,0.2067414790742401,0.1982919693266379,0.9057636644735128,0.5195452851785332,Mild Stress
19-20_N_FD_blue_4_4_A01620200108105456.png,77.63649849109534,0.04294215157035346,128.4913716155906,0.057469487058395906,1.4832732605091365,35,0.29701086071611144,0.28685786935230057,0.9057636644735128,0.5196598623892039,Mild Stress
19-20_N_FD_blue_4_4_A01720200108105500.png,80.59168372526503,0.04676968395806593,128.40194218383346,0.05991251902454505,0.2801814452376732,31,-0.35831117280609687,0.44130266700063836,-1.1693050696734324,0.27910060367931555,No Stress
19-20_N_FD_blue_4_4_A01820200108105507.png,74.18919583212633,0.03297079503843533,127.33570343840799,0.05789574273547205,2.5697873050149163,35,0.8888331838821191,0.3138051106101587,0.9057636644735128,0.5576537043224965,Mild Stress
19-20_N_FD_blue_4_4_A01920200108105511.png,75.56808800947847,0.03124131175855889,127.93502371756212,0.05683765041989467,2.167455184714637,35,0.669683572954885,0.24691410965850222,0.9057636644735128,0.5474126975128961,Mild Stress
19-20_N_FD_blue_4_4_A02020200108105516.png,78.20968158803466,0.03778997097626087,128.65625066203418,0.05956695772888651,1.2934165201363754,35,0.19359622219918124,0.41945680287663917,0.9057636644735128,0.503785445836863,Mild Stress
19-20_N_FD_blue_4_4_A02120200108105519.png,78.49941316791872,0.02416816022835959,127.74826386682089,0.061750427597172274,0.9457595556176592,35,0.004228074178693864,0.5574924760283879,0.9057636644735128,0.4817640654850269,Mild Stress
19-20_N_FD_blue_4_4_A02220200108105523.png,78.62832696036754,0.05590340454558212,127.32855186393543,0.06356400018732683,0.8003733734277922,35,-0.07496352811576301,0.6721438009345037,0.9057636644735128,0.468726072180265,Mild Stress
